STATE,COUNTY,STNAME,CTYNAME,SHELTER_DATE
48,347,Texas,Nacogdoches County,3/30/20
48,349,Texas,Navarro County,4/2/20
48,351,Texas,Newton County,4/2/20
48,353,Texas,Nolan County,4/2/20
48,355,Texas,Nueces County,3/26/20
48,357,Texas,Ochiltree County,4/2/20
48,359,Texas,Oldham County,4/2/20
48,361,Texas,Orange County,4/2/20
48,363,Texas,Palo Pinto County,4/2/20
48,365,Texas,Panola County,4/2/20
48,367,Texas,Parker County,4/2/20
48,369,Texas,Parmer County,4/2/20
48,371,Texas,Pecos County,4/2/20
48,373,Texas,Polk County,3/27/20
48,375,Texas,Potter County,3/30/20
48,377,Texas,Presidio County,4/2/20
48,379,Texas,Rains County,4/2/20
48,381,Texas,Randall County,3/30/20
48,383,Texas,Reagan County,4/2/20
48,385,Texas,Real County,4/2/20
48,387,Texas,Red River County,4/2/20
48,389,Texas,Reeves County,4/2/20
48,391,Texas,Refugio County,4/2/20
48,393,Texas,Roberts County,4/2/20
48,395,Texas,Robertson County,3/25/20
48,397,Texas,Rockwall County,3/24/20
48,399,Texas,Runnels County,4/2/20
48,401,Texas,Rusk County,4/2/20
48,403,Texas,Sabine County,4/2/20
48,405,Texas,San Augustine County,4/2/20
48,407,Texas,San Jacinto County,3/25/20
48,409,Texas,San Patricio County,4/2/20
48,411,Texas,San Saba County,4/2/20
48,413,Texas,Schleicher County,4/2/20
48,415,Texas,Scurry County,3/27/20
48,417,Texas,Shackelford County,4/2/20
48,419,Texas,Shelby County,4/2/20
48,421,Texas,Sherman County,4/2/20
48,423,Texas,Smith County,3/27/20
48,425,Texas,Somervell County,4/2/20
48,427,Texas,Starr County,3/25/20
48,429,Texas,Stephens County,4/2/20
48,431,Texas,Sterling County,4/2/20
48,433,Texas,Stonewall County,4/2/20
48,435,Texas,Sutton County,4/2/20
48,437,Texas,Swisher County,4/2/20
48,439,Texas,Tarrant County,3/24/20
48,441,Texas,Taylor County,4/2/20
48,443,Texas,Terrell County,4/2/20
48,445,Texas,Terry County,4/2/20
48,447,Texas,Throckmorton County,4/2/20
48,449,Texas,Titus County,4/2/20
48,451,Texas,Tom Green County,4/2/20
48,453,Texas,Travis County,3/24/20
48,455,Texas,Trinity County,4/2/20
48,457,Texas,Tyler County,4/2/20
48,459,Texas,Upshur County,4/2/20
48,461,Texas,Upton County,4/2/20
48,463,Texas,Uvalde County,4/2/20
48,465,Texas,Val Verde County,4/2/20
48,467,Texas,Van Zandt County,4/2/20
48,469,Texas,Victoria County,4/2/20
48,471,Texas,Walker County,4/2/20
48,473,Texas,Waller County,4/2/20
48,475,Texas,Ward County,4/2/20
48,477,Texas,Washington County,4/2/20
48,479,Texas,Webb County,4/2/20
48,481,Texas,Wharton County,4/2/20
48,483,Texas,Wheeler County,4/2/20
48,485,Texas,Wichita County,4/2/20
48,487,Texas,Wilbarger County,4/2/20
48,489,Texas,Willacy County,3/26/20
48,491,Texas,Williamson County,3/24/20
48,493,Texas,Wilson County,4/2/20
48,495,Texas,Winkler County,4/2/20
48,497,Texas,Wise County,4/2/20
48,499,Texas,Wood County,4/2/20
48,501,Texas,Yoakum County,4/2/20
48,503,Texas,Young County,4/2/20
48,505,Texas,Zapata County,4/2/20
48,507,Texas,Zavala County,4/2/20
49,1,Utah,Beaver County,
49,3,Utah,Box Elder County,
49,5,Utah,Cache County,
49,7,Utah,Carbon County,
49,9,Utah,Daggett County,
49,11,Utah,Davis County,4/1/20
49,13,Utah,Duchesne County,
49,15,Utah,Emery County,
49,17,Utah,Garfield County,
49,19,Utah,Grand County,
49,21,Utah,Iron County,
49,23,Utah,Juab County,
49,25,Utah,Kane County,
49,27,Utah,Millard County,
49,29,Utah,Morgan County,
49,31,Utah,Piute County,
49,33,Utah,Rich County,
49,35,Utah,Salt Lake County,3/30/20
49,37,Utah,San Juan County,
49,39,Utah,Sanpete County,
49,41,Utah,Sevier County,
49,43,Utah,Summit County,3/27/20
49,45,Utah,Tooele County,
49,47,Utah,Uintah County,
49,49,Utah,Utah County,
49,51,Utah,Wasatch County,
49,53,Utah,Washington County,
49,55,Utah,Wayne County,
49,57,Utah,Weber County,
50,1,Vermont,Addison County,3/25/20
50,3,Vermont,Bennington County,3/25/20
50,5,Vermont,Caledonia County,3/25/20
50,7,Vermont,Chittenden County,3/25/20
50,9,Vermont,Essex County,3/25/20
50,11,Vermont,Franklin County,3/25/20
50,13,Vermont,Grand Isle County,3/25/20
50,15,Vermont,Lamoille County,3/25/20
50,17,Vermont,Orange County,3/25/20
50,19,Vermont,Orleans County,3/25/20
50,21,Vermont,Rutland County,3/25/20
50,23,Vermont,Washington County,3/25/20
50,25,Vermont,Windham County,3/25/20
50,27,Vermont,Windsor County,3/25/20
51,1,Virginia,Accomack County,3/30/20
51,3,Virginia,Albemarle County,3/30/20
51,5,Virginia,Alleghany County,3/30/20
51,7,Virginia,Amelia County,3/30/20
51,9,Virginia,Amherst County,3/30/20
51,11,Virginia,Appomattox County,3/30/20
51,13,Virginia,Arlington County,3/30/20
51,15,Virginia,Augusta County,3/30/20
51,17,Virginia,Bath County,3/30/20
51,19,Virginia,Bedford County,3/30/20
51,21,Virginia,Bland County,3/30/20
51,23,Virginia,Botetourt County,3/30/20
51,25,Virginia,Brunswick County,3/30/20
51,27,Virginia,Buchanan County,3/30/20
51,29,Virginia,Buckingham County,3/30/20
51,31,Virginia,Campbell County,3/30/20
51,33,Virginia,Caroline County,3/30/20
51,35,Virginia,Carroll County,3/30/20
51,36,Virginia,Charles City County,3/30/20
51,37,Virginia,Charlotte County,3/30/20
51,41,Virginia,Chesterfield County,3/30/20
51,43,Virginia,Clarke County,3/30/20
51,45,Virginia,Craig County,3/30/20
51,47,Virginia,Culpeper County,3/30/20
51,49,Virginia,Cumberland County,3/30/20
51,51,Virginia,Dickenson County,3/30/20
51,53,Virginia,Dinwiddie County,3/30/20
51,57,Virginia,Essex County,3/30/20
51,59,Virginia,Fairfax County,3/30/20
51,61,Virginia,Fauquier County,3/30/20
51,63,Virginia,Floyd County,3/30/20
51,65,Virginia,Fluvanna County,3/30/20
51,67,Virginia,Franklin County,3/30/20
51,69,Virginia,Frederick County,3/30/20
51,71,Virginia,Giles County,3/30/20
51,73,Virginia,Gloucester County,3/30/20
51,75,Virginia,Goochland County,3/30/20
51,77,Virginia,Grayson County,3/30/20
51,79,Virginia,Greene County,3/30/20
51,81,Virginia,Greensville County,3/30/20
51,83,Virginia,Halifax County,3/30/20
51,85,Virginia,Hanover County,3/30/20
51,87,Virginia,Henrico County,3/30/20
51,89,Virginia,Henry County,3/30/20
51,91,Virginia,Highland County,3/30/20
51,93,Virginia,Isle of Wight County,3/30/20
51,95,Virginia,James City County,3/30/20
51,97,Virginia,King and Queen County,3/30/20
51,99,Virginia,King George County,3/30/20
51,101,Virginia,King William County,3/30/20
51,103,Virginia,Lancaster County,3/30/20
51,105,Virginia,Lee County,3/30/20
51,107,Virginia,Loudoun County,3/30/20
51,109,Virginia,Louisa County,3/30/20
51,111,Virginia,Lunenburg County,3/30/20
51,113,Virginia,Madison County,3/30/20
51,115,Virginia,Mathews County,3/30/20
51,117,Virginia,Mecklenburg County,3/30/20
51,119,Virginia,Middlesex County,3/30/20
51,121,Virginia,Montgomery County,3/30/20
51,125,Virginia,Nelson County,3/30/20
51,127,Virginia,New Kent County,3/30/20
51,131,Virginia,Northampton County,3/30/20
51,133,Virginia,Northumberland County,3/30/20
51,135,Virginia,Nottoway County,3/30/20
51,137,Virginia,Orange County,3/30/20
51,139,Virginia,Page County,3/30/20
51,141,Virginia,Patrick County,3/30/20
51,143,Virginia,Pittsylvania County,3/30/20
51,145,Virginia,Powhatan County,3/30/20
51,147,Virginia,Prince Edward County,3/30/20
51,149,Virginia,Prince George County,3/30/20
51,153,Virginia,Prince William County,3/30/20
51,155,Virginia,Pulaski County,3/30/20
51,157,Virginia,Rappahannock County,3/30/20
51,159,Virginia,Richmond County,3/30/20
51,161,Virginia,Roanoke County,3/30/20
51,163,Virginia,Rockbridge County,3/30/20
51,165,Virginia,Rockingham County,3/30/20
51,167,Virginia,Russell County,3/30/20
51,169,Virginia,Scott County,3/30/20
51,171,Virginia,Shenandoah County,3/30/20
51,173,Virginia,Smyth County,3/30/20
51,175,Virginia,Southampton County,3/30/20
51,177,Virginia,Spotsylvania County,3/30/20
51,179,Virginia,Stafford County,3/30/20
51,181,Virginia,Surry County,3/30/20
51,183,Virginia,Sussex County,3/30/20
51,185,Virginia,Tazewell County,3/30/20
51,187,Virginia,Warren County,3/30/20
51,191,Virginia,Washington County,3/30/20
51,193,Virginia,Westmoreland County,3/30/20
51,195,Virginia,Wise County,3/30/20
51,197,Virginia,Wythe County,3/30/20
51,199,Virginia,York County,3/30/20
51,510,Virginia,Alexandria city,3/30/20
51,520,Virginia,Bristol city,3/30/20
51,530,Virginia,Buena Vista city,3/30/20
51,540,Virginia,Charlottesville city,3/30/20
51,550,Virginia,Chesapeake city,3/30/20
51,570,Virginia,Colonial Heights city,3/30/20
51,580,Virginia,Covington city,3/30/20
51,590,Virginia,Danville city,3/30/20
51,595,Virginia,Emporia city,3/30/20
51,600,Virginia,Fairfax city,3/30/20
51,610,Virginia,Falls Church city,3/30/20
51,620,Virginia,Franklin city,3/30/20
51,630,Virginia,Fredericksburg city,3/30/20
51,640,Virginia,Galax city,3/30/20
51,650,Virginia,Hampton city,3/30/20
51,660,Virginia,Harrisonburg city,3/30/20
51,670,Virginia,Hopewell city,3/30/20
51,678,Virginia,Lexington city,3/30/20
51,680,Virginia,Lynchburg city,3/30/20
51,683,Virginia,Manassas city,3/30/20
51,685,Virginia,Manassas Park city,3/30/20
51,690,Virginia,Martinsville city,3/30/20
51,700,Virginia,Newport News city,3/30/20
51,710,Virginia,Norfolk city,3/30/20
51,720,Virginia,Norton city,3/30/20
51,730,Virginia,Petersburg city,3/30/20
51,735,Virginia,Poquoson city,3/30/20
51,740,Virginia,Portsmouth city,3/30/20
51,750,Virginia,Radford city,3/30/20
51,760,Virginia,Richmond city,3/30/20
51,770,Virginia,Roanoke city,3/30/20
51,775,Virginia,Salem city,3/30/20
51,790,Virginia,Staunton city,3/30/20
51,800,Virginia,Suffolk city,3/30/20
51,810,Virginia,Virginia Beach city,3/30/20
51,820,Virginia,Waynesboro city,3/30/20
51,830,Virginia,Williamsburg city,3/30/20
51,840,Virginia,Winchester city,3/30/20
53,1,Washington,Adams County,3/23/20
53,3,Washington,Asotin County,3/23/20
53,5,Washington,Benton County,3/23/20
53,7,Washington,Chelan County,3/23/20
53,9,Washington,Clallam County,3/23/20
53,11,Washington,Clark County,3/23/20
53,13,Washington,Columbia County,3/23/20
53,15,Washington,Cowlitz County,3/23/20
53,17,Washington,Douglas County,3/23/20
53,19,Washington,Ferry County,3/23/20
53,21,Washington,Franklin County,3/23/20
53,23,Washington,Garfield County,3/23/20
53,25,Washington,Grant County,3/23/20
53,27,Washington,Grays Harbor County,3/23/20
53,29,Washington,Island County,3/23/20
53,31,Washington,Jefferson County,3/23/20
53,33,Washington,King County,3/23/20
53,35,Washington,Kitsap County,3/23/20
53,37,Washington,Kittitas County,3/23/20
53,39,Washington,Klickitat County,3/23/20
53,41,Washington,Lewis County,3/23/20
53,43,Washington,Lincoln County,3/23/20
53,45,Washington,Mason County,3/23/20
53,47,Washington,Okanogan County,3/23/20
53,49,Washington,Pacific County,3/23/20
53,51,Washington,Pend Oreille County,3/23/20
53,53,Washington,Pierce County,3/23/20
53,55,Washington,San Juan County,3/23/20
53,57,Washington,Skagit County,3/23/20
53,59,Washington,Skamania County,3/23/20
53,61,Washington,Snohomish County,3/23/20
53,63,Washington,Spokane County,3/23/20
53,65,Washington,Stevens County,3/23/20
53,67,Washington,Thurston County,3/23/20
53,69,Washington,Wahkiakum County,3/23/20
53,71,Washington,Walla Walla County,3/23/20
53,73,Washington,Whatcom County,3/23/20
53,75,Washington,Whitman County,3/23/20
53,77,Washington,Yakima County,3/23/20
54,1,West Virginia,Barbour County,3/24/20
54,3,West Virginia,Berkeley County,3/24/20
54,5,West Virginia,Boone County,3/24/20
54,7,West Virginia,Braxton County,3/24/20
54,9,West Virginia,Brooke County,3/24/20
54,11,West Virginia,Cabell County,3/24/20
54,13,West Virginia,Calhoun County,3/24/20
54,15,West Virginia,Clay County,3/24/20
54,17,West Virginia,Doddridge County,3/24/20
54,19,West Virginia,Fayette County,3/24/20
54,21,West Virginia,Gilmer County,3/24/20
54,23,West Virginia,Grant County,3/24/20
54,25,West Virginia,Greenbrier County,3/24/20
54,27,West Virginia,Hampshire County,3/24/20
54,29,West Virginia,Hancock County,3/24/20
54,31,West Virginia,Hardy County,3/24/20
54,33,West Virginia,Harrison County,3/24/20
54,35,West Virginia,Jackson County,3/24/20
54,37,West Virginia,Jefferson County,3/24/20
54,39,West Virginia,Kanawha County,3/24/20
54,41,West Virginia,Lewis County,3/24/20
54,43,West Virginia,Lincoln County,3/24/20
54,45,West Virginia,Logan County,3/24/20
54,47,West Virginia,McDowell County,3/24/20
54,49,West Virginia,Marion County,3/24/20
54,51,West Virginia,Marshall County,3/24/20
54,53,West Virginia,Mason County,3/24/20
54,55,West Virginia,Mercer County,3/24/20
54,57,West Virginia,Mineral County,3/24/20
54,59,West Virginia,Mingo County,3/24/20
54,61,West Virginia,Monongalia County,3/24/20
54,63,West Virginia,Monroe County,3/24/20
54,65,West Virginia,Morgan County,3/24/20
54,67,West Virginia,Nicholas County,3/24/20
54,69,West Virginia,Ohio County,3/24/20
54,71,West Virginia,Pendleton County,3/24/20
54,73,West Virginia,Pleasants County,3/24/20
54,75,West Virginia,Pocahontas County,3/24/20
54,77,West Virginia,Preston County,3/24/20
54,79,West Virginia,Putnam County,3/24/20
54,81,West Virginia,Raleigh County,3/24/20
54,83,West Virginia,Randolph County,3/24/20
54,85,West Virginia,Ritchie County,3/24/20
54,87,West Virginia,Roane County,3/24/20
54,89,West Virginia,Summers County,3/24/20
54,91,West Virginia,Taylor County,3/24/20
54,93,West Virginia,Tucker County,3/24/20
54,95,West Virginia,Tyler County,3/24/20
54,97,West Virginia,Upshur County,3/24/20
54,99,West Virginia,Wayne County,3/24/20
54,101,West Virginia,Webster County,3/24/20
54,103,West Virginia,Wetzel County,3/24/20
54,105,West Virginia,Wirt County,3/24/20
54,107,West Virginia,Wood County,3/24/20
54,109,West Virginia,Wyoming County,3/24/20
55,1,Wisconsin,Adams County,3/25/20
55,3,Wisconsin,Ashland County,3/25/20
55,5,Wisconsin,Barron County,3/25/20
55,7,Wisconsin,Bayfield County,3/25/20
55,9,Wisconsin,Brown County,3/25/20
55,11,Wisconsin,Buffalo County,3/25/20
55,13,Wisconsin,Burnett County,3/25/20
55,15,Wisconsin,Calumet County,3/25/20
55,17,Wisconsin,Chippewa County,3/25/20
55,19,Wisconsin,Clark County,3/25/20
55,21,Wisconsin,Columbia County,3/25/20
55,23,Wisconsin,Crawford County,3/25/20
55,25,Wisconsin,Dane County,3/25/20
55,27,Wisconsin,Dodge County,3/25/20
55,29,Wisconsin,Door County,3/25/20
55,31,Wisconsin,Douglas County,3/25/20
55,33,Wisconsin,Dunn County,3/25/20
55,35,Wisconsin,Eau Claire County,3/25/20
55,37,Wisconsin,Florence County,3/25/20
55,39,Wisconsin,Fond du Lac County,3/25/20
55,41,Wisconsin,Forest County,3/25/20
55,43,Wisconsin,Grant County,3/25/20
55,45,Wisconsin,Green County,3/25/20
55,47,Wisconsin,Green Lake County,3/25/20
55,49,Wisconsin,Iowa County,3/25/20
55,51,Wisconsin,Iron County,3/25/20
55,53,Wisconsin,Jackson County,3/25/20
55,55,Wisconsin,Jefferson County,3/25/20
55,57,Wisconsin,Juneau County,3/25/20
55,59,Wisconsin,Kenosha County,3/25/20
55,61,Wisconsin,Kewaunee County,3/25/20
55,63,Wisconsin,La Crosse County,3/25/20
55,65,Wisconsin,Lafayette County,3/25/20
55,67,Wisconsin,Langlade County,3/25/20
55,69,Wisconsin,Lincoln County,3/25/20
55,71,Wisconsin,Manitowoc County,3/25/20
55,73,Wisconsin,Marathon County,3/25/20
55,75,Wisconsin,Marinette County,3/25/20
55,77,Wisconsin,Marquette County,3/25/20
55,78,Wisconsin,Menominee County,3/25/20
55,79,Wisconsin,Milwaukee County,3/25/20
55,81,Wisconsin,Monroe County,3/25/20
55,83,Wisconsin,Oconto County,3/25/20
55,85,Wisconsin,Oneida County,3/25/20
55,87,Wisconsin,Outagamie County,3/25/20
55,89,Wisconsin,Ozaukee County,3/25/20
55,91,Wisconsin,Pepin County,3/25/20
55,93,Wisconsin,Pierce County,3/25/20
55,95,Wisconsin,Polk County,3/25/20
55,97,Wisconsin,Portage County,3/25/20
55,99,Wisconsin,Price County,3/25/20
55,101,Wisconsin,Racine County,3/25/20
55,103,Wisconsin,Richland County,3/25/20
55,105,Wisconsin,Rock County,3/25/20
55,107,Wisconsin,Rusk County,3/25/20
55,109,Wisconsin,St. Croix County,3/25/20
55,111,Wisconsin,Sauk County,3/25/20
55,113,Wisconsin,Sawyer County,3/25/20
55,115,Wisconsin,Shawano County,3/25/20
55,117,Wisconsin,Sheboygan County,3/25/20
55,119,Wisconsin,Taylor County,3/25/20
55,121,Wisconsin,Trempealeau County,3/25/20
55,123,Wisconsin,Vernon County,3/25/20
55,125,Wisconsin,Vilas County,3/25/20
55,127,Wisconsin,Walworth County,3/25/20
55,129,Wisconsin,Washburn County,3/25/20
55,131,Wisconsin,Washington County,3/25/20
55,133,Wisconsin,Waukesha County,3/25/20
55,135,Wisconsin,Waupaca County,3/25/20
55,137,Wisconsin,Waushara County,3/25/20
55,139,Wisconsin,Winnebago County,3/25/20
55,141,Wisconsin,Wood County,3/25/20
56,1,Wyoming,Albany County,3/28/20
56,3,Wyoming,Big Horn County,3/28/20
56,5,Wyoming,Campbell County,3/28/20
56,7,Wyoming,Carbon County,3/28/20
56,9,Wyoming,Converse County,3/28/20
56,11,Wyoming,Crook County,3/28/20
56,13,Wyoming,Fremont County,3/28/20
56,15,Wyoming,Goshen County,3/28/20
56,17,Wyoming,Hot Springs County,3/28/20
56,19,Wyoming,Johnson County,3/28/20
56,21,Wyoming,Laramie County,3/28/20
56,23,Wyoming,Lincoln County,3/28/20
56,25,Wyoming,Natrona County,3/28/20
56,27,Wyoming,Niobrara County,3/28/20
56,29,Wyoming,Park County,3/28/20
56,31,Wyoming,Platte County,3/28/20
56,33,Wyoming,Sheridan County,3/28/20
56,35,Wyoming,Sublette County,3/28/20
56,37,Wyoming,Sweetwater County,3/28/20
56,39,Wyoming,Teton County,3/28/20
56,41,Wyoming,Uinta County,3/28/20
56,43,Wyoming,Washakie County,3/28/20
56,45,Wyoming,Weston County,3/28/20
